kepid;kepoi_name;kepler_name;koi_disposition;koi_pdisposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_period_err1;koi_period_err2;koi_time0bk;koi_time0bk_err1;koi_time0bk_err2;koi_impact;koi_impact_err1;koi_impact_err2;koi_duration;koi_duration_err1;koi_duration_err2;koi_depth;koi_depth_err1;koi_depth_err2;koi_prad;koi_prad_err1;koi_prad_err2;koi_teq;koi_teq_err1;koi_teq_err2;koi_insol;koi_insol_err1;koi_insol_err2;koi_model_snr;koi_tce_plnt_num;koi_tce_delivname;koi_steff;koi_steff_err1;koi_steff_err2;koi_slogg;koi_slogg_err1;koi_slogg_err2;koi_srad;koi_srad_err1;koi_srad_err2;ra;dec;koi_kepmag
7620844;K03551.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;58.621.578.824;7,64E+01;-7,64E+01;1.785.674.958;9,96E+01;-9,96E+01;0.8960;0.0380;-0.0360;852.961;0.00582;-0.00582;1,43E+09;8,96E+04;-8,96E+04;40.43;4,96E+03;-4,52E+03;385.0;;;5.19;2.17;-1.57;1887.70;1;q1_q17_dr25_tce;5232.00;157.00;-157.00;4.554;0.090;-0.067;0.7250;0.0890;-0.0810;295.610.380;43.260.422;15.161
6677267;K03622.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;1;0;3.125.821.128;7,19E+00;-7,19E+00;1.344.796.840;1,94E+02;-1,94E+02;12.690;0.2600;-0.1970;221.630;0.01010;-0.01010;5,03E+07;2,55E+04;-2,55E+04;110.58;1,70E+04;-3,97E+04;2087.0;;;4481.76;2158.45;-2831.13;245.20;1;q1_q17_dr25_tce;6137.00;167.00;-167.00;3.705;0.300;-0.080;28.520;0.4380;-10.230;287.151.670;42.110.378;12.770
7732791;K03623.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;1.032.068.851;6,24E+00;-6,24E+00;1.318.383.000;5,35E+02;-5,35E+02;10.140;107.900;-0.1920;213.440;0.02990;-0.02990;1,22E+09;1,06E+06;-1,06E+06;44.35;1,56E+03;-3,68E+03;1221.0;;;523.01;107.99;-138.52;140.00;1;q1_q17_dr25_tce;4387.00;132.00;-145.00;4.587;0.049;-0.017;0.7110;0.0250;-0.0590;282.553.380;43.417.358;16.177
5736801;K07739.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;1;0;1;0;6.675.187.100;1,92E+03;-1,92E+03;1.374.528.000;2,60E+04;-2,60E+04;0.2510;0.2940;-0.2510;237.200;0.80500;-0.80500;1,78E+06;6,00E+04;-6,00E+04;1.09;3,00E+02;-1,00E+02;890.0;;;148.28;122.30;-41.20;7.00;1;q1_q17_dr25_tce;5774.00;172.00;-189.00;4.567;0.046;-0.184;0.8180;0.2240;-0.0750;299.339.940;40.925.362;15.554
8177798;K03624.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;1.450.205.839;3,82E+00;-3,82E+00;1.319.855.230;2,24E+02;-2,24E+02;12.360;0.1120;-0.1040;363.730;0.01150;-0.01150;2,59E+08;7,42E+04;-7,42E+04;92.78;2,56E+04;-2,10E+04;2675.0;;;12063.44;9872.65;-5972.11;419.00;1;q1_q17_dr25_tce;7564.00;211.00;-316.00;4.093;0.144;-0.176;18.930;0.5230;-0.4280;295.816.860;44.005.680;13.910
10489521;K03625.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;3.224.486.463;4,56E+00;-4,56E+00;1.318.559.250;1,59E+02;-1,59E+02;0.4210;0.0090;-0.0090;461.686;0.00343;-0.00343;4,04E+09;3,89E+05;-3,89E+05;79.08;2,40E+04;-1,30E+04;1456.0;;;1060.42;948.08;-425.05;1905.10;1;q1_q17_dr25_tce;6389.00;176.00;-242.00;4.331;0.108;-0.201;11.600;0.3520;-0.1900;298.353.270;47.668.880;16.169
12643582;K03626.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;44.145.797.770;1,78E+02;-1,78E+02;1.673.920.370;4,36E+02;-4,36E+02;0.8640;0.1030;-0.1820;408.800;0.01330;-0.01330;2,24E+09;5,44E+05;-5,44E+05;62.24;1,77E+04;-7,57E+03;504.0;;;15.25;13.05;-4.96;434.90;1;q1_q17_dr25_tce;5876.00;175.00;-193.00;4.492;0.065;-0.195;0.8960;0.2550;-0.1090;288.318.760;51.725.361;16.442
9328641;K03400.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;1;0;0;0;33.323.957.600;1,51E+03;-1,51E+03;1.325.898.900;3,91E+03;-3,91E+03;0.4700;0.0620;-0.2270;3.721.700;0.23300;-0.23300;2,01E+07;1,40E+04;-1,40E+04;2.55;1,20E+02;-1,10E+02;416.0;;;7.06;1.84;-1.44;173.70;1;q1_q17_dr25_tce;5192.00;180.00;-180.00;4.707;0.046;-0.025;0.5550;0.0270;-0.0240;284.851.620;45.863.510;15.213
9966219;K03401.01;;CANDIDATE;CANDIDATE;0.9960;0;0;0;0;17.955.967.300;2,55E+03;-2,55E+03;1.390.347.000;1,07E+04;-1,07E+04;0.9790;0.0160;-0.7420;623.700;0.31600;-0.31600;1,37E+06;1,36E+04;-1,36E+04;1.96;2,80E+02;-3,30E+02;750.0;;;74.61;29.15;-25.22;11.90;1;q1_q17_dr25_tce;5641.00;76.00;-76.00;4.258;0.162;-0.108;11.950;0.1770;-0.1960;297.478.390;46.815.750;14.388
5991070;K07756.01;;FALSE POSITIVE;FALSE POSITIVE;0.4240;1;0;0;0;0.941029540;1,58E+02;-1,58E+02;1.319.021.000;1,44E+04;-1,44E+04;0.1190;0.3440;-0.1190;441.500;0.47000;-0.47000;3,45E+05;3,30E+03;-3,30E+03;1.41;2,40E+02;-5,80E+02;2761.0;;;13794.93;7662.97;-9444.62;13.30;1;q1_q17_dr25_tce;5766.00;173.00;-144.00;3.783;0.330;-0.110;24.090;0.4230;-0.9860;299.372.680;41.236.671;13.134
5531953;K01681.02;;CANDIDATE;CANDIDATE;0.3290;0;0;0;0;1.992.812.339;7,83E+01;-7,83E+01;1.317.056.500;3,07E+03;-3,07E+03;11.270;157.600;-0.1040;206.600;0.17700;-0.17700;3,15E+06;2,28E+04;-2,28E+04;6.81;7,50E+02;-9,00E+02;675.0;;;48.82;16.18;-15.53;16.80;2;q1_q17_dr25_tce;3638.00;72.00;-87.00;4.844;0.049;-0.055;0.4200;0.0460;-0.0560;291.285.000;40.730.049;15.855
3757778;K03402.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;36.514.374.043;4,50E+01;-4,50E+01;1.637.944.630;1,07E+02;-1,07E+02;0.1330;0.0120;-0.0200;648.255;0.00701;-0.00701;1,12E+09;7,98E+04;-7,98E+04;33.27;1,02E+04;-3,39E+03;546.0;;;21.08;19.00;-6.33;1701.10;1;q1_q17_dr25_tce;5811.00;162.00;-203.00;4.465;0.054;-0.216;10.000;0.3050;-0.1020;294.196.290;38.837.120;15.423
11754430;K03403.01;Kepler-1488 b;CONFIRMED;CANDIDATE;0.8490;0;0;0;0;39.818.832.000;3,10E+03;-3,10E+03;1.666.507.200;6,56E+03;-6,56E+03;0.6000;0.3250;-0.3980;1.075.700;0.19100;-0.19100;1,99E+06;7,10E+03;-7,10E+03;2.23;3,60E+02;-4,90E+02;650.0;;;42.32;19.32;-18.20;29.40;1;q1_q17_dr25_tce;5710.00;114.00;-91.00;4.073;0.201;-0.093;15.240;0.2440;-0.3360;286.646.420;49.937.778;13.102
9995771;K03470.02;Kepler-1509 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;25.433.786.400;3,22E+03;-3,22E+03;1.431.302.000;1,15E+04;-1,15E+04;0.2320;0.2050;-0.2320;651.400;0.23500;-0.23500;3,02E+06;2,24E+04;-2,24E+04;2.00;3,40E+02;-2,50E+02;667.0;;;46.80;20.79;-13.07;14.30;1;q1_q17_dr25_tce;5806.00;78.00;-78.00;4.321;0.115;-0.115;11.580;0.1970;-0.1480;283.797.820;46.931.000;15.386
11875511;K03471.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;67.451.045.000;8,57E+02;-8,57E+02;1.519.675.600;1,04E+03;-1,04E+03;10.100;0.2560;-0.0660;893.870;0.07100;-0.07100;7,06E+07;4,46E+04;-4,46E+04;36.70;2,08E+04;-2,54E+04;562.0;;;23.61;40.97;-21.58;205.40;1;q1_q17_dr25_tce;4847.00;134.00;-122.00;3.726;0.840;-0.360;21.910;12.400;-15.150;297.169.770;50.147.369;13.342
6231721;K07773.01;;CANDIDATE;CANDIDATE;0.9500;0;0;0;0;2.693.399.740;2,95E+02;-2,95E+02;1.319.006.000;1,04E+04;-1,04E+04;0.2790;0.1860;-0.2790;193.600;0.25700;-0.25700;1,48E+06;2,20E+04;-2,20E+04;1.04;1,90E+02;-1,10E+02;1151.0;;;415.96;248.77;-117.07;8.70;1;q1_q17_dr25_tce;5355.00;175.00;-159.00;4.511;0.057;-0.133;0.8630;0.1600;-0.0860;298.686.070;41.521.069;15.673
9536108;K03472.01;;CANDIDATE;CANDIDATE;0.9720;0;0;0;0;10.430.031.180;7,82E+02;-7,82E+02;1.332.962.000;5,69E+03;-5,69E+03;0.2830;0.1780;-0.2830;202.900;0.19600;-0.19600;1,20E+06;1,43E+04;-1,43E+04;1.14;3,60E+02;-1,20E+02;906.0;;;159.58;145.16;-47.42;10.60;1;q1_q17_dr25_tce;6277.00;169.00;-206.00;4.449;0.052;-0.208;10.310;0.3200;-0.1070;295.638.550;46.132.549;14.412
8905246;K03473.01;;CANDIDATE;CANDIDATE;10.000;0;0;0;0;27.637.147.080;6,76E+02;-6,76E+02;1.439.334.200;1,93E+03;-1,93E+03;0.6690;0.0010;-0.5190;172.770;0.07160;-0.07160;7,36E+06;3,25E+04;-3,25E+04;6.96;2,44E+03;-4,53E+03;816.0;;;104.60;112.69;-93.30;27.40;1;q1_q17_dr25_tce;5214.00;173.00;-157.00;3.766;0.750;-0.250;24.270;0.8500;-15.790;298.075.900;45.189.030;13.851
5213230;K03474.01;;CANDIDATE;CANDIDATE;0.9780;0;0;0;0;52.609.510.300;7,32E+03;-7,32E+03;1.586.253.000;1,08E+04;-1,08E+04;0.1020;0.3470;-0.1020;820.200;0.35800;-0.35800;2,04E+06;1,52E+04;-1,52E+04;1.83;3,00E+02;-3,20E+02;553.0;;;22.13;9.28;-7.90;15.30;1;q1_q17_dr25_tce;5881.00;79.00;-79.00;4.259;0.137;-0.112;12.940;0.2070;-0.2280;298.083.400;40.346.210;14.192
3326377;K01830.02;Kepler-967 c;CONFIRMED;CANDIDATE;10.000;0;0;0;0;198.710.625.100;7,12E+03;-7,12E+03;1.565.181.900;3,03E+03;-3,03E+03;0.0260;0.3870;-0.0260;863.800;0.11500;-0.11500;2,09E+07;3,57E+04;-3,57E+04;3.56;2,40E+02;-1,90E+02;258.0;;;1.05;0.25;-0.18;62.10;2;q1_q17_dr25_tce;5180.00;103.00;-103.00;4.548;0.036;-0.054;0.8000;0.0540;-0.0430;286.558.070;38.405.369;14.443
6233466;K03552.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;15.873.380.595;6,27E+01;-6,27E+01;1.438.599.410;4,21E+02;-4,21E+02;34.540;0.5580;-0.3390;804.290;0.02200;-0.02200;2,08E+09;2,82E+05;-2,82E+05;630.53;1,69E+05;-3,13E+05;962.0;;;202.23;167.87;-156.96;978.20;1;q1_q17_dr25_tce;5622.00;186.00;-169.00;3.907;0.568;-0.177;18.950;0.5070;-0.9420;299.047.270;41.538.078;14.679
5460434;K07729.01;;CANDIDATE;CANDIDATE;0.0000;0;0;0;0;50.563.697.000;1,07E+04;-1,07E+04;1.458.658.000;1,68E+04;-1,68E+04;0.7790;0.2060;-0.5740;538.100;0.83000;-0.83000;5,05E+05;1,50E+04;-1,50E+04;1.57;3,20E+02;-2,90E+02;761.0;;;79.36;41.15;-29.12;6.80;5;q1_q17_dr25_tce;6759.00;81.00;-81.00;4.018;0.148;-0.121;20.220;0.4110;-0.3740;295.195.010;40.670.841;10.948
11249624;K03553.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;65.583.665.567;5,67E+01;-5,67E+01;1.826.493.381;7,04E+01;-7,04E+01;0.7200;0.0230;-0.0220;501.216;0.00389;-0.00389;2,42E+09;1,73E+05;-1,73E+05;41.22;5,44E+03;-2,54E+03;371.0;;;4.50;2.07;-0.99;1649.50;1;q1_q17_dr25_tce;5516.00;183.00;-166.00;4.650;0.036;-0.084;0.6660;0.0880;-0.0410;294.438.630;48.985.241;15.743
6426592;K03554.01;;FALSE POSITIVE;FALSE POSITIVE;0.5220;0;1;0;0;394.678.162.670;4,74E+02;-4,74E+02;3.461.399.939;8,61E+01;-8,61E+01;0.7080;0.0160;-0.0190;605.443;0.00461;-0.00461;2,53E+09;1,84E+05;-1,84E+05;52.16;1,25E+04;-6,23E+03;235.0;;;0.72;0.51;-0.22;1500.70;1;q1_q17_dr25_tce;5780.00;157.00;-157.00;4.505;0.084;-0.156;0.8300;0.1990;-0.0990;285.601.620;41.817.532;15.207
8491745;K03555.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;111.319.805.220;2,07E+02;-2,07E+02;2.266.487.050;1,44E+02;-1,44E+02;0.2340;0.0040;-0.0060;2.300.780;0.01150;-0.01150;6,27E+08;2,13E+04;-2,13E+04;63.68;2,16E+04;-9,25E+03;539.0;;;20.01;19.60;-6.39;3433.70;1;q1_q17_dr25_tce;5022.00;125.00;-88.00;3.562;0.132;-0.181;25.800;0.8760;-0.3750;290.511.630;44.556.019;12.439
3970117;K03556.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;110.295.126.840;2,52E+02;-2,52E+02;2.357.509.480;1,64E+02;-1,64E+02;0.2480;0.0040;-0.0040;1.653.390;0.01190;-0.01190;1,76E+09;1,08E+05;-1,08E+05;37.88;1,05E+04;-4,52E+03;362.0;;;4.06;3.32;-1.27;2084.30;1;q1_q17_dr25_tce;5753.00;155.00;-172.00;4.503;0.062;-0.188;0.8950;0.2490;-0.1070;295.462.010;39.084.389;15.258
11147814;K03334.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;95.178.317.934;3,98E+01;-3,98E+01;2.245.967.850;3,20E+01;-3,20E+01;0.7610;0.0100;-0.0120;360.125;0.00286;-0.00286;1,29E+09;8,53E+04;-8,53E+04;28.75;2,29E+03;-2,55E+03;272.0;;;1.29;0.40;-0.33;2279.10;1;q1_q17_dr25_tce;4523.00;136.00;-123.00;4.615;0.052;-0.024;0.6530;0.0520;-0.0580;296.338.620;48.757.580;14.401
10922659;K03335.01;;CANDIDATE;CANDIDATE;0.9700;0;0;0;0;31.254.323.800;3,57E+03;-3,57E+03;1.550.470.000;1,02E+04;-1,02E+04;0.0190;0.4200;-0.0190;566.200;0.22300;-0.22300;4,38E+06;3,43E+04;-3,43E+04;2.29;7,60E+02;-2,60E+02;635.0;;;38.54;37.99;-12.89;14.70;1;q1_q17_dr25_tce;6246.00;173.00;-260.00;4.433;0.054;-0.216;10.920;0.3650;-0.1220;293.070.620;48.387.741;15.820
8892720;K03336.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;61.491.147.900;1,44E+02;-1,44E+02;1.636.336.630;2,10E+02;-2,10E+02;0.6810;0.0020;-0.0020;974.500;0.01030;-0.01030;5,87E+08;5,70E+04;-5,70E+04;22.76;6,78E+03;-2,26E+03;438.0;;;8.70;7.68;-2.58;1421.70;1;q1_q17_dr25_tce;5830.00;164.00;-205.00;4.540;0.037;-0.200;0.8760;0.2610;-0.0870;294.356.630;45.195.011;15.523
6021275;K00284.04;Kepler-132 e;CONFIRMED;CANDIDATE;0.8440;0;0;0;0;110.286.703.100;7,43E+03;-7,43E+03;2.392.212.800;4,07E+03;-4,07E+03;0.6750;0.2690;-0.4720;442.700;0.14700;-0.14700;1,45E+06;9,00E+03;-9,00E+03;1.41;2,00E+02;-2,30E+02;414.0;;;6.96;2.79;-2.40;16.40;4;q1_q17_dr25_tce;5931.00;107.00;-118.00;4.322;0.137;-0.112;11.010;0.1570;-0.1730;283.235.810;41.343.040;11.818
7869917;K01525.02;;CANDIDATE;CANDIDATE;0.9810;0;0;0;0;11.806.173.700;1,52E+03;-1,52E+03;1.382.641.000;1,07E+04;-1,07E+04;0.9050;0.0590;-0.7110;447.200;0.26100;-0.26100;8,81E+05;9,40E+03;-9,40E+03;2.87;5,80E+02;-9,40E+02;1407.0;;;926.72;558.94;-554.52;10.10;2;q1_q17_dr25_tce;6900.00;184.00;-204.00;3.843;0.259;-0.111;25.990;0.5230;-0.8500;281.971.250;43.672.771;12.082
11754430;K03403.02;;CANDIDATE;CANDIDATE;10.000;0;0;0;0;6.158.286.660;8,77E+02;-8,77E+02;1.354.969.000;1,44E+04;-1,44E+04;0.5950;0.0420;-0.4640;632.900;0.34100;-0.34100;5,77E+05;4,10E+03;-4,10E+03;1.20;1,90E+02;-2,60E+02;1212.0;;;510.35;233.02;-219.53;16.40;2;q1_q17_dr25_tce;5710.00;114.00;-91.00;4.073;0.201;-0.093;15.240;0.2440;-0.3360;286.646.420;49.937.778;13.102
6032920;K07757.01;;FALSE POSITIVE;FALSE POSITIVE;0.4690;1;0;0;0;10.828.825.742;;;1.349.251.984;;;0.1370;;;0.72750;;;9,21E+05;;;0.76;2,00E+02;-7,00E+01;758.0;;;78.30;58.93;-19.95;4.80;1;q1_q17_dr25_tce;5862.00;141.00;-159.00;4.584;0.033;-0.176;0.7850;0.2060;-0.0690;288.656.950;41.399.529;13.492
8409295;K03404.01;Kepler-1489 b;CONFIRMED;CANDIDATE;0.9930;0;0;0;0;82.292.865.000;1,23E+04;-1,23E+04;2.120.314.000;1,24E+04;-1,24E+04;0.1950;0.2670;-0.1950;704.800;0.37400;-0.37400;3,71E+06;3,23E+04;-3,23E+04;1.82;2,50E+02;-1,20E+02;400.0;;;6.07;2.22;-1.12;13.00;1;q1_q17_dr25_tce;5626.00;76.00;-84.00;4.467;0.051;-0.119;0.9570;0.1320;-0.0660;281.295.810;44.465.401;14.828
7131760;K03407.01;Kepler-1490 b;CONFIRMED;CANDIDATE;0.9430;0;0;0;0;92.436.978.000;1,04E+04;-1,04E+04;1.635.794.000;1,08E+04;-1,08E+04;0.9430;0.0250;-0.6590;643.200;0.30200;-0.30200;9,55E+06;6,04E+04;-6,04E+04;2.89;5,90E+02;-2,50E+02;348.0;;;3.46;2.16;-0.90;17.80;1;q1_q17_dr25_tce;5595.00;167.00;-167.00;4.606;0.034;-0.127;0.7410;0.1490;-0.0640;295.693.570;42.609.509;15.449
11922778;K03408.01;;CANDIDATE;CANDIDATE;0.8640;0;0;0;0;65.427.645.000;1,09E+04;-1,09E+04;1.762.733.000;1,40E+04;-1,40E+04;0.0040;0.4380;-0.0040;940.400;0.32600;-0.32600;3,19E+06;2,35E+04;-2,35E+04;1.65;5,20E+02;-1,70E+02;453.0;;;9.94;9.19;-2.97;15.60;1;q1_q17_dr25_tce;6014.00;162.00;-198.00;4.504;0.052;-0.221;0.9260;0.2920;-0.0970;296.006.900;50.281.811;14.821
9468382;K03409.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;1;1;11.082.605.530;3,78E+02;-3,78E+02;1.366.562.000;3,05E+03;-3,05E+03;0.9660;0.0080;-0.0060;623.000;0.20400;-0.20400;6,01E+06;1,92E+04;-1,92E+04;7.34;4,32E+03;-5,27E+03;1108.0;;;355.64;639.52;-330.57;51.30;1;q1_q17_dr25_tce;5125.00;136.00;-151.00;3.674;0.975;-0.325;21.960;12.900;-15.770;293.252.590;46.049.030;13.566
6145201;K03475.01;;FALSE POSITIVE;FALSE POSITIVE;;0;1;1;0;22.783.277.600;2,45E+03;-2,45E+03;1.455.334.400;8,89E+03;-8,89E+03;0.6260;0.3217;-0.3979;419.400;0.32400;-0.32400;1,20E+06;8,40E+03;-8,40E+03;1.33;8,90E+02;-1,40E+02;759.0;;;78.41;163.55;-22.93;18.20;1;q1_q17_dr24_tce;6517.00;173.00;-198.00;4.382;0.059;-0.372;11.590;0.7730;-0.1220;297.495.150;41.414.700;12.972
5986209;K03476.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;23.737.952.838;5,43E+01;-5,43E+01;1.470.066.780;2,01E+02;-2,01E+02;10.040;0.0620;-0.0470;850.818;0.00904;-0.00904;9,59E+08;9,36E+04;-9,36E+04;53.27;1,50E+04;-9,21E+03;620.0;;;34.94;30.43;-14.04;1221.20;1;q1_q17_dr25_tce;5559.00;183.00;-183.00;4.394;0.139;-0.186;10.000;0.2820;-0.1730;298.371.770;41.291.759;15.147
9226339;K03477.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;0;1;0;21.461.845.300;2,96E+03;-2,96E+03;1.322.156.000;1,05E+04;-1,05E+04;11.390;748.900;-19.530;567.500;0.55100;-0.55100;1,22E+06;1,13E+04;-1,13E+04;19.89;3,18E+03;-2,87E+03;722.0;;;64.17;28.59;-20.85;13.40;1;q1_q17_dr25_tce;5806.00;105.00;-117.00;4.283;0.132;-0.108;12.130;0.1940;-0.1750;294.916.990;45.680.679;13.798
6525209;K03479.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;75.131.948.830;1,27E+02;-1,27E+02;1.844.294.620;1,34E+02;-1,34E+02;0.4870;0.0010;-0.0010;2.087.290;0.00883;-0.00883;1,22E+09;4,19E+04;-4,19E+04;26.21;3,74E+03;-2,30E+03;359.0;;;3.94;1.84;-1.00;3625.50;1;q1_q17_dr25_tce;5365.00;160.00;-144.00;4.586;0.052;-0.078;0.7290;0.1040;-0.0640;292.721.370;41.904.919;14.658
2975770;K01788.02;;CANDIDATE;CANDIDATE;0.0000;0;0;0;0;369.069.345.000;5,93E+04;-5,93E+04;2.983.962.000;1,10E+04;-1,10E+04;0.9290;0.0160;-0.6600;583.200;0.32400;-0.32400;9,46E+06;8,86E+04;-8,86E+04;3.07;1,10E+02;-1,90E+02;197.0;;;0.35;0.05;-0.06;11.70;2;q1_q17_dr25_tce;4855.00;77.00;-87.00;4.542;0.056;-0.020;0.7780;0.0290;-0.0470;287.737.550;38.114.559;14.521
5534965;K03557.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;243.821.221.310;2,76E+02;-2,76E+02;1.594.958.018;8,23E+01;-8,23E+01;10.290;0.0920;-0.0390;1.093.120;0.00548;-0.00548;5,68E+08;2,64E+04;-2,64E+04;56.63;1,01E+04;-9,03E+03;365.0;;;4.18;1.90;-1.36;2804.30;1;q1_q17_dr25_tce;6370.00;76.00;-76.00;4.228;0.143;-0.117;13.160;0.2340;-0.2100;292.260.440;40.703.678;13.297
5512513;K07730.01;;FALSE POSITIVE;FALSE POSITIVE;0.0900;0;1;0;0;0.774598560;;;1.323.192.077;;;;;;271.000;;;;;;;;;;;;;;;;1;q1_q17_dr25_tce;;;;;;;;;;283.698.910;40.768.040;14.737
9965206;K03558.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;16.227.548.674;1,49E+01;-1,49E+01;1.366.397.289;7,91E+01;-7,91E+01;0.7950;0.0220;-0.0180;508.666;0.00364;-0.00364;1,93E+09;1,24E+05;-1,24E+05;46.52;8,13E+03;-3,10E+03;599.0;;;30.52;17.45;-7.57;1870.00;1;q1_q17_dr25_tce;5297.00;175.00;-191.00;4.587;0.030;-0.120;0.7950;0.1390;-0.0530;297.190.370;46.826.481;15.901
4247023;K03559.01;;FALSE POSITIVE;FALSE POSITIVE;;0;1;0;0;47.189.437.000;1,17E+03;-1,17E+03;1.480.448.650;3,21E+02;-3,21E+02;0.5357;0.0139;-0.0156;1.155.500;0.01420;-0.01420;3,71E+09;4,37E+05;-4,37E+05;66.71;2,93E+04;-1,00E+04;484.0;;;13.01;17.82;-4.60;804.00;1;q1_q16_tce;5458.00;187.00;-149.00;4.381;0.143;-0.280;0.9720;0.4270;-0.1460;286.848.510;39.304.939;15.624
4848423;K03560.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;1.501.760.172;1,20E+00;-1,20E+00;1.315.669.078;8,07E+01;-8,07E+01;0.5180;0.0030;-0.0040;585.519;0.00330;-0.00330;3,88E+09;1,82E+05;-1,82E+05;90.92;1,53E+04;-7,05E+03;1905.0;;;3110.42;1322.69;-607.76;2624.00;1;q1_q17_dr25_tce;6327.00;69.00;-88.00;4.315;0.051;-0.119;12.900;0.2170;-0.1000;295.217.470;39.910.042;11.825
11403216;K03561.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;4.053.254.470;1,26E+01;-1,26E+01;1.347.445.520;2,78E+02;-2,78E+02;153.290;207.500;-38.970;401.160;0.01090;-0.01090;1,11E+09;2,88E+05;-2,88E+05;1668.79;5,70E+05;-1,90E+05;1191.0;;;475.36;493.54;-156.16;446.10;1;q1_q17_dr25_tce;6022.00;190.00;-232.00;4.453;0.056;-0.224;10.390;0.3550;-0.1180;292.026.890;49.207.180;15.537
11853878;K01833.02;;CANDIDATE;CANDIDATE;10.000;0;0;0;0;7.684.333.460;1,41E+02;-1,41E+02;1.333.600.700;1,50E+03;-1,50E+03;0.9510;0.0290;-0.6760;143.460;0.07090;-0.07090;1,18E+07;4,96E+04;-4,96E+04;2.58;2,30E+02;-2,20E+02;583.0;;;27.35;8.49;-7.33;28.50;2;q1_q17_dr25_tce;4402.00;118.00;-144.00;4.682;0.045;-0.036;0.5720;0.0490;-0.0490;285.602.540;50.112.041;14.265
5774375;K07740.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;1.549.979.213;4,22E+00;-4,22E+00;1.326.750.270;2,22E+02;-2,22E+02;0.4860;0.0170;-0.0160;759.450;0.01830;-0.01830;3,71E+09;6,95E+05;-6,95E+05;136.64;7,30E+04;-8,92E+04;2141.0;;;4986.15;8378.43;-4454.73;672.70;1;q1_q17_dr25_tce;5408.00;178.00;-162.00;3.777;0.777;-0.333;20.580;11.000;-13.440;285.925.900;41.090.820;13.939
7692093;K03337.01;;CANDIDATE;CANDIDATE;0.9710;0;0;0;0;11.166.228.850;9,66E+02;-9,66E+02;1.349.695.100;6,55E+03;-6,55E+03;0.1760;0.2720;-0.1760;338.900;0.19200;-0.19200;3,54E+06;2,83E+04;-2,83E+04;1.56;3,70E+02;-1,30E+02;725.0;;;65.16;47.65;-16.33;13.60;1;q1_q17_dr25_tce;5552.00;166.00;-166.00;4.562;0.038;-0.162;0.8360;0.2010;-0.0670;294.905.940;43.381.889;15.927
8263752;K03338.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;1;1;1;1;10.993.819.630;1,33E+02;-1,33E+02;1.332.532.080;9,70E+02;-9,70E+02;12.740;364.800;-0.0630;378.890;0.04480;-0.04480;1,69E+07;1,96E+04;-1,96E+04;40.17;1,30E+04;-5,21E+03;978.0;;;216.57;198.61;-72.92;102.90;2;q1_q17_dr25_tce;6553.00;148.00;-214.00;4.366;0.070;-0.210;11.570;0.3750;-0.1500;300.783.940;44.192.558;13.427
8263752;K03338.02;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;1;1;10.993.808.700;1,40E+02;-1,40E+02;1.388.062.400;1,01E+03;-1,01E+03;0.9240;0.0040;-0.0040;504.030;0.06080;-0.06080;1,46E+07;1,72E+04;-1,72E+04;5.33;1,72E+03;-6,90E+02;978.0;;;216.57;198.61;-72.92;100.40;1;q1_q17_dr25_tce;6553.00;148.00;-214.00;4.366;0.070;-0.210;11.570;0.3750;-0.1500;300.783.940;44.192.558;13.427
