mission,koi_id,koi_name,koi_time0bk,koi_period,koi_duration,koi_is_planet
Kepler,4049124,K05994.01,136.004726,4.804470,0.146644,0
Kepler,4275328,K05995.01,132.522141,6.150529,0.185675,0
Kepler,4753561,K05996.01,131.611240,4.944928,0.144367,0
Kepler,4912991,K05997.01,133.608114,4.442517,0.101634,0
Kepler,5036966,K05998.01,152.220260,62.735644,0.449688,0
Kepler,5254230,K05999.01,137.950087,7.035518,0.147025,0
Kepler,7967517,K07860.01,132.002560,0.579517,0.055917,0
Kepler,3761319,K06104.01,143.967080,16.248086,0.343000,0
Kepler,3761319,K06104.02,244.750800,466.940700,1.273333,0
Kepler,3762553,K06105.01,370.803900,289.788624,0.119042,0
Kepler,3965879,K06106.01,134.226867,55.004029,0.252500,0
Kepler,4035675,K06107.01,132.584700,2.873658,0.087725,0
Kepler,9282687,K06196.01,132.331730,1.680426,0.227283,0
Kepler,9289960,K06197.01,132.001459,0.533458,0.055000,0
Kepler,9291629,K06198.01,133.890093,20.686460,1.572600,0
Kepler,9304842,K06199.01,229.649700,131.680180,0.613750,0
Kepler,9304923,K06200.01,308.745100,200.762693,0.092292,0
Kepler,9343862,K06201.01,132.026710,1.123259,0.178065,0
Kepler,5385410,K04323.02,141.486867,12.425032,0.060192,0
Kepler,3645438,K04385.02,452.874000,386.370512,0.458625,1
Kepler,5385139,K06000.01,141.284600,12.429716,0.628250,0
Kepler,5385150,K06001.01,141.201200,12.428848,0.684583,0
Kepler,5385269,K06002.01,141.522900,12.425825,0.910042,0
Kepler,8210370,K07872.01,284.072580,153.725848,4.896667,0
Kepler,5385509,K06003.01,141.534500,12.425791,0.827458,0
Kepler,5385566,K06004.01,141.580000,12.425336,1.145417,0
Kepler,5385773,K06005.01,141.545800,12.425420,0.773333,0
Kepler,5386163,K06006.01,141.590400,12.424995,0.845083,0
Kepler,5470960,K06007.01,141.797200,12.422792,1.137083,0
Kepler,4144236,K06109.01,140.646692,22.913446,0.171541,0
Kepler,4144236,K06109.02,136.477190,10.004688,0.099542,0
Kepler,4150701,K06110.01,136.647350,8.653156,0.109458,0
Kepler,4285087,K06112.01,133.450825,2.243016,0.179865,0
Kepler,4346875,K06113.01,133.780334,4.694218,0.188902,0
Kepler,9394605,K06203.01,132.061420,0.876832,0.081667,0
Kepler,9471755,K06204.01,132.413233,0.953734,0.073400,0
Kepler,9479460,K06205.01,132.597540,2.073874,0.273354,0
Kepler,9549472,K06206.01,132.098146,15.713787,0.471342,0
Kepler,9576197,K06207.01,136.194674,7.964440,0.382087,0
Kepler,8110758,K07866.01,131.927150,0.518072,0.074438,0
Kepler,9579860,K06208.01,131.743910,2.151215,0.092750,0
Kepler,5796186,K00651.02,423.209637,320.184719,0.497500,0
Kepler,5471068,K06008.01,141.464900,12.426469,1.071250,0
Kepler,5471192,K06009.01,141.461700,12.426289,0.781833,0
Kepler,5471217,K06010.01,141.615100,12.424747,1.051667,0
Kepler,5471769,K06011.01,141.529800,12.425570,1.203333,0
Kepler,5471770,K06012.01,141.501300,12.426173,1.276667,0
Kepler,5556804,K06013.01,141.647000,12.424431,1.089583,0
Kepler,5597970,K06014.01,137.210008,6.717383,0.150024,0
Kepler,4459068,K06114.01,149.094437,24.955999,0.115138,0
Kepler,4547480,K06116.01,133.564383,4.426942,0.067150,0
Kepler,4740676,K06119.01,131.711253,3.454242,0.195627,0
Kepler,9767392,K06211.01,131.608910,1.457257,0.271409,0
Kepler,9774400,K06212.01,137.170260,10.818248,0.761867,0
Kepler,9839081,K06213.01,132.263863,2.559237,0.069608,0
Kepler,9974142,K06214.01,390.582000,281.358770,0.322500,0
Kepler,10163066,K06215.01,408.203100,462.123450,0.352500,0
Kepler,8780959,K03741.03,133.761220,5.111755,0.136708,1
Kepler,7429287,K04260.02,213.935300,101.889228,0.112917,0
Kepler,6592335,K04777.02,168.209100,48.502367,0.043875,0
Kepler,5951416,K04781.02,344.916900,524.141390,0.483458,0
Kepler,5643492,K06015.01,161.176790,41.865397,0.277625,0
Kepler,5795648,K06016.01,135.433898,4.553370,0.134204,0
Kepler,5961350,K06017.01,135.626986,5.262652,0.118981,0
Kepler,10340423,K00736.03,392.176383,345.982073,0.123750,0
Kepler,5979863,K06018.01,133.552645,16.621853,0.163132,0
Kepler,6117415,K06019.01,136.446922,19.741616,0.128013,0
Kepler,6128027,K06020.01,136.907217,5.455766,0.120513,0
Kepler,6146418,K06021.01,149.159500,22.446207,0.314546,0
Kepler,4826439,K06121.01,132.658151,1.237147,0.294426,0
Kepler,4933476,K06122.01,131.874620,1.286197,0.046417,0
Kepler,4990977,K06123.01,133.379281,2.649026,0.102908,0
Kepler,5034333,K06124.01,134.876198,6.932281,0.459587,0
Kepler,5039441,K06125.01,133.108814,2.151384,0.139363,0
Kepler,8231299,K07874.01,131.524330,0.562274,0.131550,0
Kepler,5121173,K06126.01,143.226100,17.435222,2.152750,0
Kepler,10219361,K06218.01,176.087400,117.634213,0.159167,0
Kepler,10228942,K06219.01,148.222643,21.025447,0.271757,0
Kepler,10341878,K06220.01,131.509450,0.933753,0.184917,0
Kepler,10357831,K06221.01,131.729200,1.721536,0.080113,0
Kepler,6150977,K06022.01,133.680095,2.765622,0.096629,0
Kepler,6182019,K06023.01,134.152879,3.664964,0.162742,0
Kepler,6191945,K06024.01,135.547400,6.807284,0.081154,0
Kepler,6209347,K06025.01,133.026579,2.136577,0.102842,0
Kepler,6268722,K06026.01,133.003946,2.638433,0.101245,0
Kepler,6301030,K06027.01,139.598337,11.991000,0.269367,0
Kepler,10480982,K00744.02,131.545670,2.037464,0.120625,0
Kepler,6606934,K06028.01,153.840953,37.806941,0.160110,0
Kepler,5385548,K06128.01,141.545700,12.425551,1.187167,0
Kepler,5385778,K06129.01,141.548480,12.425922,1.312500,0
Kepler,5471617,K06131.01,133.964200,12.423733,0.756250,0
Kepler,5471617,K06131.02,171.336200,94.381630,0.494583,0
Kepler,5629353,K06132.02,137.847000,7.584424,0.163250,1
Kepler,10363233,K06222.01,230.195400,210.899577,0.090292,0
Kepler,10385682,K06223.01,132.874459,3.103731,0.288917,0
Kepler,10414727,K06224.02,273.651400,253.405380,0.309583,0
Kepler,10483644,K06225.01,133.315344,5.110772,0.103497,0
Kepler,10601549,K06226.01,132.807589,1.463774,0.079679,0
Kepler,10614158,K06227.01,133.649770,4.462553,0.587321,0
Kepler,8505215,K00099.02,184.770441,79.878049,0.132917,0
Kepler,6614926,K06029.01,133.327906,3.026765,0.180222,0
Kepler,6628237,K06030.01,135.139765,3.840131,0.120629,0
Kepler,6694186,K06031.01,135.162030,5.554227,0.198931,0
Kepler,6934587,K06032.01,132.473620,1.570919,0.134300,0
Kepler,7219906,K06033.01,153.396702,35.089769,0.165096,0
Kepler,7257373,K06034.01,133.126157,5.233450,0.357239,0
Kepler,7295570,K06035.01,131.671100,3.603701,0.124750,0
Kepler,7362852,K06036.01,131.800509,3.518356,0.287656,0
Kepler,5641294,K06133.01,132.516200,2.616094,0.889167,0
Kepler,5738698,K06134.01,133.210548,2.404387,0.308478,0
Kepler,5768927,K06135.01,132.550761,4.390514,0.122800,0
Kepler,5814635,K06136.01,131.624200,3.869638,0.095417,0
Kepler,5816144,K06137.02,132.172100,7.384681,0.147833,0
Kepler,10717220,K06228.01,133.963160,21.090791,0.197958,1
Kepler,10728219,K06229.01,134.876289,3.371797,0.143421,0
Kepler,10735988,K06230.01,132.571474,1.927178,0.115592,0
Kepler,8112324,K07867.01,131.924580,0.575925,0.102817,0
Kepler,10971944,K06231.01,174.066300,496.175660,0.484583,0
Kepler,10973583,K06232.01,133.543181,6.256352,0.097967,0
Kepler,10989274,K06233.01,132.326000,16.178030,0.215833,1
Kepler,11099351,K06234.01,132.557333,2.377955,0.101371,0
Kepler,11147460,K06235.01,132.944062,2.053866,0.200187,0
Kepler,10662202,K00750.04,165.071600,36.552131,0.103375,0
Kepler,11607193,K00983.02,132.900956,5.177577,0.103237,0
Kepler,10743597,K00989.04,131.704700,4.080293,0.118096,0
Kepler,4247991,K02311.03,190.102610,104.351962,0.153958,1
Kepler,8042747,K07861.01,381.407300,469.523030,0.228625,0
Kepler,9008737,K02768.03,137.592863,11.832710,0.256333,0
Kepler,7373877,K06037.01,159.480192,32.669963,0.149208,0
Kepler,7436177,K06038.01,143.940410,19.933647,0.358842,0
Kepler,7537945,K06039.01,131.607529,1.071911,0.160663,0
Kepler,7624297,K06040.01,148.667367,18.019651,0.211905,0
Kepler,8109692,K07864.01,197.865700,117.934158,0.385417,0
Kepler,7695093,K06041.01,133.301660,4.032762,0.172588,0
Kepler,7749318,K06042.01,132.743293,2.371590,0.146317,0
Kepler,7777397,K06043.01,135.179450,5.091121,0.089958,0
Kepler,5817566,K06138.01,132.248423,4.206070,0.445783,0
Kepler,5952403,K06139.01,132.197687,0.905678,0.093467,0
Kepler,4150539,K01330.02,196.195200,94.219289,1.013000,0
Kepler,6182093,K06143.01,309.145900,297.113395,0.188708,0
Kepler,11252617,K06236.01,132.871994,4.478117,0.139875,0
Kepler,8245108,K07876.01,131.775300,0.579108,0.069125,0
Kepler,11252617,K06236.02,131.686600,1.276209,0.090375,0
Kepler,11296437,K06237.01,209.826400,528.503440,0.266417,0
Kepler,7830321,K06044.01,131.686117,2.027383,0.064700,0
Kepler,7841986,K06045.01,141.111760,10.733707,0.319608,0
Kepler,7877820,K06046.01,136.025779,9.449439,0.231163,0
Kepler,7914906,K06047.01,138.724933,8.752914,0.143942,0
Kepler,8019043,K06048.01,132.933678,1.985587,0.105485,0
Kepler,8023317,K06049.01,146.733098,16.579028,0.325125,0
Kepler,8126531,K07868.01,174.390400,513.427840,0.261583,0
Kepler,8121067,K06050.01,132.874485,2.064901,0.286538,0
Kepler,6197038,K06144.01,138.538319,9.751720,0.674737,0
Kepler,6221385,K06145.01,134.301300,19.672324,0.200500,1
Kepler,6221385,K06145.02,152.881000,32.657035,0.248042,1
Kepler,6362386,K06146.01,133.139791,4.592401,0.206682,0
Kepler,8260269,K07877.01,134.023520,6.709953,0.095708,0
Kepler,6449358,K06147.01,133.627503,5.776794,0.263960,0
Kepler,6593968,K06148.01,146.690729,23.199233,0.087083,0
Kepler,6674908,K06149.01,131.906270,0.503200,0.046542,0
Kepler,11516930,K06240.01,133.864884,4.768540,0.041408,0
Kepler,11558882,K06241.01,154.696798,73.918586,0.290563,0
Kepler,8042835,K07862.01,133.229020,2.387937,0.720917,0
Kepler,2853780,K02081.02,185.017500,589.179680,0.425000,0
Kepler,11673686,K06243.01,133.386655,4.618768,0.251250,0
Kepler,8153568,K06051.01,133.775480,3.607274,0.586838,0
Kepler,8167938,K06052.01,133.221480,2.565718,0.071183,0
Kepler,8167978,K06053.01,151.552457,22.052745,0.233017,0
Kepler,8168581,K06054.01,132.909319,2.881338,0.149762,0
Kepler,8230809,K06055.01,132.160073,4.078355,0.269371,0
Kepler,8364115,K06056.01,137.987850,7.735904,0.184954,0
Kepler,8458207,K06057.01,134.775350,3.530165,0.171444,0
Kepler,4150624,K01334.02,196.131900,94.225938,0.920000,0
Kepler,6967278,K06152.01,244.485800,395.073330,0.326833,0
Kepler,7108433,K06153.01,131.913532,1.519183,0.227322,0
Kepler,7119080,K06154.01,133.087419,13.599401,0.105000,0
Kepler,7129465,K06155.01,133.171910,2.745911,0.167748,0
Kepler,7174617,K06156.01,131.584320,1.608363,0.091617,0
Kepler,11724210,K06244.01,132.042549,5.746017,0.151446,0
Kepler,11867071,K06247.01,135.029951,3.963787,0.129298,0
Kepler,11975363,K06248.01,132.653725,1.759209,0.192015,0
Kepler,12207117,K06249.01,131.567800,1.603179,0.037917,0
Kepler,8580438,K06058.01,135.468742,6.496032,0.217468,0
Kepler,8581232,K06059.01,134.652406,4.012538,0.083754,0
Kepler,8655458,K06060.01,132.634679,1.594162,0.228992,0
Kepler,8695779,K06061.01,132.722552,10.238940,0.145212,0
Kepler,8953059,K06062.01,136.869403,5.499941,0.213912,0
Kepler,9048145,K06063.01,137.341530,8.667826,0.211048,0
Kepler,9214712,K06064.01,316.919770,265.299623,0.368550,0
Kepler,9214715,K06065.01,316.918210,265.299962,0.369071,0
Kepler,7190639,K06157.01,170.331890,98.102098,0.051042,0
Kepler,7198881,K06158.01,215.019000,182.467019,0.316958,0
Kepler,7198881,K06158.02,198.119435,126.578373,0.104167,0
Kepler,7422883,K06159.01,142.596490,11.414375,0.261500,0
Kepler,7464205,K06160.01,148.927500,151.318470,0.685417,0
Kepler,7622059,K06161.01,138.184430,10.403240,0.993750,0
Kepler,12367464,K06250.01,132.249661,1.853209,0.073096,0
Kepler,12470041,K06251.01,139.161736,14.667695,0.101925,0
Kepler,8179286,K07869.01,140.119880,11.413214,0.098792,0
Kepler,2581191,K02203.02,139.442000,172.178768,0.049583,0
Kepler,9221398,K06066.01,136.762097,13.787521,0.106431,0
Kepler,9411317,K06067.01,132.249560,8.290460,0.108342,0
Kepler,9532123,K06069.01,135.014030,8.214204,0.191271,0
Kepler,9549471,K06070.01,132.099730,15.713774,0.311000,0
Kepler,9649222,K06071.01,132.924716,5.918620,0.164502,0
Kepler,9664215,K06072.01,131.923046,3.319523,0.139437,0
Kepler,7750740,K06162.01,134.318726,5.874197,0.177744,0
Kepler,7779942,K06163.01,135.936670,19.795973,0.222583,0
Kepler,7835312,K06164.02,149.822324,209.000550,0.105000,0
Kepler,7838906,K06165.01,132.842964,5.614892,0.155392,0
Kepler,7908367,K06166.01,134.053000,12.206430,0.100292,1
Kepler,7908367,K06166.02,135.289000,6.651319,0.088958,1
Kepler,7940533,K06167.01,133.349361,3.905533,0.283712,0
Kepler,4142847,K02210.02,300.722920,210.631486,0.350792,1
Kepler,6364215,K02404.02,132.665900,5.243853,0.439125,0
Kepler,7047363,K02432.02,222.588170,93.627325,0.080000,0
Kepler,9714358,K06073.01,134.395074,6.474202,0.139995,0
Kepler,9851123,K06074.01,135.852280,8.480305,0.313950,0
Kepler,9966115,K06075.01,132.045739,8.947426,0.204042,0
Kepler,10026458,K06076.01,132.873070,9.934438,0.337417,0
Kepler,10139305,K06077.01,132.311800,2.173553,0.067113,0
Kepler,10288922,K06078.01,139.442275,10.157716,0.123025,0
Kepler,7974634,K06168.03,196.608900,404.701927,0.165875,0
Kepler,8043882,K06169.01,131.678430,0.779610,0.167208,0
Kepler,8058507,K06170.01,135.956118,15.805296,0.065000,0
Kepler,8095099,K06171.01,132.868140,2.103239,0.295152,0
Kepler,12206313,K02714.03,255.228700,184.262741,0.497500,1
Kepler,10122538,K02926.03,139.076640,20.956999,0.145542,1
Kepler,10659313,K06079.01,143.662829,15.249336,0.159260,0
Kepler,10710755,K06080.01,133.763636,4.816611,0.159314,0
Kepler,10727668,K06081.01,131.792859,2.305903,0.140950,0
Kepler,10735519,K06082.01,131.938871,1.814128,0.127692,0
Kepler,8197767,K07871.01,132.394610,1.247121,0.390125,0
Kepler,10935310,K06083.01,132.579664,4.128795,0.115458,0
Kepler,11021252,K06084.01,133.257825,3.269177,0.113471,0
Kepler,11408935,K06086.01,147.305407,15.995094,0.352099,0
Kepler,8181016,K06174.01,132.176100,0.709142,0.080667,0
Kepler,8197761,K06175.01,138.995840,9.868696,0.119833,0
Kepler,4840513,K01541.02,153.314206,66.344551,0.151667,0
Kepler,8265156,K06177.01,132.126000,0.978363,0.050250,0
Kepler,10122538,K02926.04,158.815600,37.633387,0.187083,1
Kepler,6609270,K03090.02,133.655800,15.036778,0.126750,0
Kepler,11125797,K03371.02,143.705490,12.253843,0.098875,1
Kepler,11519226,K06087.01,148.463780,22.161272,0.154125,0
Kepler,11756821,K06088.01,133.619276,2.745121,0.124354,0
Kepler,11769146,K06089.01,193.502758,282.965654,0.892746,0
Kepler,11812199,K06090.01,135.426946,37.320310,0.290067,0
Kepler,11826400,K06091.01,134.779685,5.889372,0.206114,0
Kepler,12010534,K06092.01,132.947414,2.581595,0.204804,0
Kepler,7116117,K03163.01,131.825800,0.566802,0.238875,0
Kepler,7868092,K03169.01,222.296200,180.718090,0.452083,0
Kepler,3337061,K03172.01,133.830310,6.558371,0.136917,0
Kepler,9826171,K03173.01,131.443600,434.391480,0.542500,0
Kepler,3936658,K03180.01,178.296110,71.157705,0.202083,0
Kepler,4577484,K03181.01,173.833100,73.264170,0.230833,0
Kepler,4735826,K03184.02,142.714300,11.322010,0.244167,0
Kepler,5005618,K03186.01,289.065381,681.936310,0.330861,0
Kepler,4663658,K03187.01,131.620620,0.705891,0.220042,0
Kepler,10467815,K03191.01,143.484500,377.889090,0.385792,0
Kepler,10847721,K03192.01,293.661900,199.216380,0.384583,0
Kepler,10118942,K03195.01,229.261700,121.707470,0.057083,0
Kepler,9471539,K03198.01,246.320700,273.528359,0.931083,0
Kepler,5482603,K03199.01,134.821110,3.882589,0.114208,0
Kepler,2305819,K03201.01,245.350400,135.571860,0.414167,0
Kepler,10284575,K03210.01,221.258200,173.069290,0.535000,0
Kepler,3342952,K03215.01,131.542720,1.039047,0.070375,0
Kepler,10338624,K03222.01,131.709890,0.607538,0.231208,0
Kepler,5307990,K03228.01,131.972120,0.987625,0.046958,0
Kepler,2142501,K03233.01,171.705000,113.070757,0.376250,0
Kepler,2713018,K03235.01,170.075000,66.713573,0.186958,0
Kepler,8413968,K03251.01,246.387200,135.223193,0.374542,0
Kepler,9008103,K03283.01,177.411800,195.709385,0.449167,0
Kepler,4376629,K03378.01,146.124300,27.677521,0.104708,0
Kepler,3958301,K03381.01,164.083100,35.234041,0.494750,0
Kepler,8211605,K03405.01,147.726050,20.979434,0.156750,0
Kepler,11098573,K03406.01,131.984100,15.693786,0.214542,0
Kepler,9837586,K03442.01,132.844930,20.733763,0.241846,0
Kepler,6021655,K03488.01,186.459800,63.571688,0.250417,0
Kepler,8308682,K03507.01,263.501800,338.200750,0.634583,0
Kepler,11442793,K00351.07,129.729500,124.922516,0.497583,1
Kepler,3344427,K03764.01,146.145985,1.303570,0.095068,0
Kepler,6205481,K03774.01,136.517570,3.722773,0.661208,0
Kepler,4474637,K03829.01,135.020100,3.886730,0.673846,0
Kepler,8435232,K03833.01,201.971770,49.574015,2.633167,0
Kepler,6462874,K01231.02,138.015040,10.423608,0.225167,0
Kepler,5217733,K03155.01,189.104460,161.252903,1.015462,0
Kepler,4150611,K03156.01,131.689860,0.761120,0.059583,0
Kepler,4150611,K03156.04,196.363600,94.212787,0.603333,0
Kepler,5716244,K06619.01,132.785555,1.330333,0.210208,0
Kepler,5725851,K06620.01,132.340770,1.140133,0.385458,0
Kepler,5731312,K06621.01,135.094771,7.946367,0.107778,0
Kepler,5735878,K06622.01,133.174695,16.832080,0.324895,0
Kepler,5736461,K06623.01,136.891277,7.346159,0.274892,0
Kepler,5737869,K06624.01,151.524200,26.240244,0.126000,0
Kepler,5771589,K06625.01,139.893962,10.738427,0.098100,0
Kepler,6672229,K06754.01,143.218202,23.832383,0.294195,0
Kepler,6676725,K06755.01,132.190855,1.428767,0.165637,0
Kepler,6695622,K06756.01,135.699400,14.556743,0.059208,0
Kepler,6695889,K06757.01,132.374598,1.106561,0.110063,0
Kepler,6697716,K06758.01,131.859672,0.721624,0.105934,0
Kepler,6698670,K06760.01,139.793581,10.815891,0.197290,0
Kepler,7541746,K06886.01,134.604000,4.174707,0.463750,0
Kepler,7584778,K06887.01,132.091600,0.622304,0.076667,0
Kepler,7588436,K06888.01,139.761200,23.392406,0.142333,0
Kepler,7597703,K06891.01,133.994984,4.608901,0.363914,0
Kepler,7605600,K06893.01,133.329774,3.326194,0.086823,0
Kepler,8312222,K07017.01,136.176576,12.823275,0.221692,0
Kepler,8314801,K07018.01,158.645758,37.183276,0.587483,0
Kepler,8316503,K07019.01,134.981916,5.065330,0.204330,0
Kepler,8330575,K07020.01,131.773707,0.957079,0.160421,0
Kepler,8345358,K07021.01,132.558644,9.380633,0.178958,0
Kepler,8358008,K07022.01,135.251088,10.064688,0.149939,0
Kepler,8364119,K07024.01,137.987659,7.735910,0.209133,0
Kepler,9278021,K07152.01,133.952372,3.359471,0.089465,0
Kepler,9284741,K07153.01,134.550340,20.729255,0.314032,0
Kepler,9286728,K07154.01,132.498900,3.044597,0.318250,0
Kepler,9291368,K07155.01,131.370370,3.796448,0.482987,0
Kepler,9291368,K07155.02,133.235300,3.796544,0.475296,0
Kepler,9291748,K07156.01,144.452622,15.926991,0.479758,0
Kepler,9304561,K07158.01,132.094550,1.219050,0.061542,0
Kepler,9328852,K07159.01,131.889136,0.645852,0.082352,0
Kepler,10091257,K07284.01,131.955498,1.701924,0.126129,0
Kepler,10093664,K07285.01,132.639530,1.206940,0.286708,0
Kepler,10095512,K07286.01,132.923023,3.008602,0.180957,0
Kepler,10098534,K07287.01,166.526200,41.811450,0.092000,0
Kepler,10129482,K07288.01,132.193586,0.846291,0.074984,0
Kepler,10155080,K07289.01,131.770748,1.930451,0.161648,0
Kepler,10156064,K07290.01,133.598772,2.427968,0.199362,0
Kepler,11198723,K07417.01,137.571364,6.840306,0.180309,0
Kepler,11199725,K07418.01,131.922840,1.032967,0.048750,0
Kepler,11200773,K07419.01,132.044138,2.489551,0.118619,0
Kepler,11228612,K07420.01,134.402060,2.980480,0.155220,0
Kepler,11232745,K07421.01,133.102760,4.817122,0.102375,0
Kepler,11233911,K07422.01,133.643169,2.479948,0.238412,0
Kepler,11234677,K07423.01,131.984981,1.587427,0.111031,0
Kepler,11235323,K07424.01,132.523858,19.668405,0.882350,0
Kepler,8652360,K04562.02,131.972140,0.968066,0.073833,0
Kepler,5476671,K04598.02,131.689060,0.824181,0.103600,0
Kepler,4919550,K04766.02,133.608790,2.452618,0.079167,0
Kepler,8094120,K04881.02,132.152280,0.706424,0.044154,0
Kepler,3858757,K06369.01,154.871600,25.953449,0.250042,0
Kepler,3858767,K06370.01,132.075400,3.495503,0.158292,0
Kepler,3858884,K06371.01,154.881253,25.951937,0.666237,0
Kepler,3938073,K06373.01,158.865154,31.024310,0.318175,0
Kepler,3972391,K06374.01,131.789510,0.634131,0.118792,0
Kepler,3973002,K06376.01,132.891052,1.992099,0.168264,0
Kepler,5025217,K06496.01,132.464600,1.787529,0.221458,0
Kepler,5025234,K06497.01,131.920000,1.775553,0.600417,0
Kepler,5025294,K06498.01,134.265160,5.462689,0.135854,0
Kepler,5026187,K06499.01,134.566210,3.589667,0.772250,0
Kepler,5031804,K06500.01,132.221050,1.373479,0.525833,0
Kepler,5031882,K06501.01,131.679700,1.009602,0.326958,0
Kepler,5036516,K06502.01,132.534570,1.060997,0.110392,0
Kepler,5036530,K06503.01,133.632250,2.735153,0.004358,0
Kepler,5781192,K06626.01,138.343346,9.459993,0.220883,0
Kepler,5802285,K06627.01,131.985195,1.208524,0.076992,0
Kepler,5802470,K06628.01,134.134368,3.791874,0.148004,0
Kepler,5807579,K06629.01,133.694771,17.844323,0.211666,0
Kepler,5809372,K06630.01,143.027900,34.650637,0.428625,0
Kepler,5871918,K06632.01,139.760398,12.643304,0.228689,0
Kepler,5894825,K06633.01,132.748500,1.362939,0.430000,0
Kepler,8374394,K07883.01,296.742600,185.103836,0.174583,0
Kepler,6706287,K06761.01,132.120397,1.267694,0.149164,0
Kepler,6766748,K06764.01,136.013297,7.002865,0.245930,0
Kepler,6774408,K06766.01,132.205900,0.854509,0.155125,0
Kepler,6778289,K06767.01,152.231115,30.130130,0.562163,0
Kepler,6781047,K06768.01,136.278900,7.043576,0.656667,0
Kepler,6781535,K06769.01,138.835208,9.122087,0.192674,0
Kepler,8440062,K07886.01,185.645900,366.719230,0.408333,0
Kepler,7622072,K06894.01,136.899832,6.373455,0.164071,0
Kepler,7630658,K06895.01,131.558551,1.075577,0.171575,0
Kepler,7631194,K06896.01,131.875900,0.811391,0.042142,0
Kepler,7662209,K06897.01,132.102700,14.649460,0.120125,0
Kepler,7663804,K06898.01,301.095700,321.007420,0.542083,0
Kepler,7668648,K06899.01,158.102820,27.818924,0.349071,0
Kepler,7670485,K06900.01,139.412302,8.467706,0.168907,0
Kepler,7670617,K06901.01,136.134290,24.703620,0.290496,0
Kepler,8367298,K07025.01,134.236000,5.134869,2.028750,0
Kepler,8374499,K07026.01,136.740980,5.251918,0.233189,0
Kepler,8378656,K07027.01,134.701164,3.629440,0.247543,0
Kepler,8378922,K07028.01,150.378076,43.263305,0.420479,0
Kepler,8379547,K07029.01,132.205367,6.042030,0.336108,0
Kepler,8381592,K07030.01,133.201742,2.892088,0.131982,0
Kepler,8382339,K07031.01,131.610520,5.405976,0.116250,0
Kepler,8398290,K07033.01,131.880570,0.510804,0.105792,0
Kepler,9328864,K07160.01,131.889110,0.645851,0.050342,0
Kepler,9334490,K07161.01,149.947590,18.844971,0.206008,0
Kepler,9344623,K07163.01,139.782813,14.759478,0.407275,0
Kepler,9353182,K07164.01,136.528291,10.476258,0.323835,0
Kepler,9357275,K07165.01,132.183303,1.588298,0.182095,0
Kepler,9357375,K07166.01,132.191390,1.588263,0.110625,0
Kepler,9392702,K07167.01,131.894481,3.909314,0.223385,0
Kepler,9394920,K07168.01,132.762000,1.383858,0.041667,0
Kepler,8524110,K07891.01,131.848100,0.797090,0.137542,0
Kepler,10164018,K07292.01,131.616300,8.541241,0.152250,0
Kepler,10189523,K07293.01,132.414157,1.013923,0.068304,0
Kepler,10198109,K07294.01,146.392957,17.918743,0.181828,0
Kepler,10208759,K07295.01,132.356770,2.287516,0.420329,0
Kepler,10214328,K07296.01,254.330000,659.290700,0.921083,0
Kepler,10215422,K07297.01,154.127566,24.847087,0.303448,0
Kepler,10257903,K07298.01,131.824088,0.855747,0.083750,0
Kepler,10258558,K07299.01,136.403868,20.867856,0.238801,0
Kepler,11240948,K07425.01,134.624700,3.401950,0.690821,0
Kepler,11250867,K07428.01,131.633146,2.252823,0.142109,0
Kepler,11251058,K07429.01,131.620600,2.252848,0.127875,0
Kepler,11285625,K07431.01,131.542553,5.395256,0.326571,0
Kepler,4732015,K05076.02,131.740100,0.939740,0.153417,0
Kepler,9214712,K06064.02,326.263750,265.299451,0.190125,0
Kepler,9214715,K06065.02,326.245110,265.310499,0.167208,0
Kepler,7838906,K06165.02,161.164000,35.426183,0.183042,0
Kepler,1026032,K06252.01,133.774490,8.460439,0.197288,0
Kepler,3973504,K06377.01,131.605675,4.318727,0.111395,0
Kepler,4042088,K06378.01,134.724584,3.225987,0.069583,0
Kepler,4055092,K06379.01,133.986308,76.453158,0.215925,0
Kepler,4067549,K06380.01,137.868033,7.698431,0.226532,0
Kepler,4069063,K06381.01,131.905285,0.504297,0.058938,0
Kepler,4069213,K06382.01,134.572373,5.194257,0.302406,0
Kepler,4075064,K06383.01,161.240669,61.422527,0.156910,0
Kepler,4076952,K06385.01,133.703427,9.761173,0.475029,0
Kepler,5036530,K06503.02,132.090794,1.365138,0.077500,0
Kepler,5036538,K06504.01,132.521394,1.061008,0.116788,0
Kepler,5038469,K06505.01,131.532033,1.368402,0.190833,0
Kepler,5039687,K06506.01,136.300200,5.895707,2.368333,0
Kepler,5042785,K06507.01,132.779900,1.674738,0.236250,0
Kepler,5078879,K06508.01,131.624190,1.039371,0.044637,0
Kepler,5080346,K06509.01,132.320300,2.311694,0.362042,0
Kepler,5080652,K06510.01,133.095727,2.072178,0.189527,0
Kepler,5894972,K06634.01,134.845100,3.343285,1.137083,0
Kepler,5952309,K06636.01,132.196470,0.905678,0.052042,0
Kepler,5952457,K06637.01,132.204530,0.905673,0.041667,0
Kepler,5962514,K06639.01,132.122500,0.790046,0.208079,0
Kepler,5962716,K06640.01,132.396330,1.804592,0.160420,0
Kepler,5977541,K06642.01,132.585200,1.140735,0.099750,0
Kepler,5977804,K06643.01,131.795600,3.319767,0.188458,0
Kepler,6792124,K06770.01,131.678440,0.528808,0.095271,0
Kepler,6804648,K06771.01,131.597670,0.700606,0.041375,0
